conditions,d_price,details,guest_rating,name,original_price,room_type,star
,"1 night, 2 adults
CNY 792
Price CNY 792
+CNY 219 taxes and charges","Dhonveli Inn, Bandidhoo
Opens in new window
MeedhooShow on map
10
Scored 10
Exceptional
1 review
Location 10
Superior King Room
1 extra-large double bed
Only 3 rooms left at this price on our site
1 night, 2 adults
CNY 792
Price CNY 792
+CNY 219 taxes and charges
See availability","10
Scored 10
Exceptional
1 review","Dhonveli Inn, Bandidhoo",Meedhoo,Superior King Room,
,"1 night, 2 adults
CNY 411CNY 329
Original price CNY 411. Current price CNY 329.
+CNY 129 taxes and charges","Palm Oasis at Ukulhas
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
UkulhasShow on map
9.6
Scored 9.6
Exceptional
5 reviews
Location 10
New to Booking.com
Deluxe Villa
Entire villa • 1 bedroom • 1 bathroom
1 large double bed
Free cancellation
No prepayment needed – pay at the property
1 night, 2 adults
CNY 411CNY 329
Original price CNY 411. Current price CNY 329.
+CNY 129 taxes and charges
See availability","9.6
Scored 9.6
Exceptional
5 reviews",Palm Oasis at Ukulhas,Ukulhas,Deluxe Villa,3 out of 5
,"1 night, 2 adults
CNY 1,521CNY 532
Original price CNY 1,521. Current price CNY 532.
+CNY 85 taxes and charges","Breakfast included
Athirige Private Villa Dharavandhoo
Opens in new window
DharavandhooShow on map
8.4
Scored 8.4
Very good
5 reviews
Getaway Deal
Deluxe Villa
Entire villa • 1 bedroom • 1 bathroom • 25m²
1 extra-large double bed
Breakfast included
Only 4 left at this price on our site
1 night, 2 adults
CNY 1,521CNY 532
Original price CNY 1,521. Current price CNY 532.
+CNY 85 taxes and charges
See availability","8.4
Scored 8.4
Very good
5 reviews",Athirige Private Villa Dharavandhoo,Dharavandhoo,Deluxe Villa,3 out of 5
,"1 night, 2 adults
CNY 1,373
Price CNY 1,373
+CNY 263 taxes and charges","All meals included
Shamar Guesthouse & Dive
Opens in new window
MaamigiliShow on map
8.2
Scored 8.2
Very good
11 reviews
Double or Twin Room
1 extra-large double bed
All meals included
Only 1 room left at this price on our site
1 night, 2 adults
CNY 1,373
Price CNY 1,373
+CNY 263 taxes and charges
See availability","8.2
Scored 8.2
Very good
11 reviews",Shamar Guesthouse & Dive,Maamigili,Double or Twin Room,3 out of 5
,"1 night, 2 adults
CNY 358
Price CNY 358
+CNY 99 taxes and charges","Annama Lodge and Dive
Opens in new window
HoarafushiShow on map
10
Scored 10
Exceptional
1 review
Location 10
Deluxe City View
Free cancellation
1 night, 2 adults
CNY 358
Price CNY 358
+CNY 99 taxes and charges
See availability","10
Scored 10
Exceptional
1 review",Annama Lodge and Dive,Hoarafushi,Deluxe City View,
,"1 night, 2 adults
CNY 459
Price CNY 459
+CNY 127 taxes and charges","Thulusdhoo Inn
Opens in new window
ThulusdhooShow on map
9.2
Scored 9.2
Superb
6 reviews
Location 9.6
1 bedroom Deluxe
Free cancellation
1 night, 2 adults
CNY 459
Price CNY 459
+CNY 127 taxes and charges
See availability","9.2
Scored 9.2
Superb
6 reviews",Thulusdhoo Inn,Thulusdhoo,1 bedroom Deluxe,3 out of 5
,"1 night, 2 adults
CNY 14,490
Price CNY 14,490
+CNY 18,141 taxes and charges","Soneva Fushi
Opens in new window
Baa AtollShow on map
8.8
Scored 8.8
Fabulous
12 reviews
Crusoe Suite with Pool
1 extra-large double bed
Breakfast included
1 night, 2 adults
CNY 14,490
Price CNY 14,490
+CNY 18,141 taxes and charges
See availability","8.8
Scored 8.8
Fabulous
12 reviews",Soneva Fushi,Baa Atoll,Crusoe Suite with Pool,5 out of 5
,"1 night, 2 adults
CNY 826CNY 743
Original price CNY 826. Current price CNY 743.
+CNY 205 taxes and charges","Breakfast included
Stone Beach Club
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
DhiffushiShow on map
9.5
Scored 9.5
Exceptional
15 reviews
Location 9.8
New to Booking.com
Deluxe Double Room with Balcony and Sea View
1 large double bed
Breakfast included
Only 3 rooms left at this price on our site
1 night, 2 adults
CNY 826CNY 743
Original price CNY 826. Current price CNY 743.
+CNY 205 taxes and charges
See availability","9.5
Scored 9.5
Exceptional
15 reviews",Stone Beach Club,Dhiffushi,Deluxe Double Room with Balcony and Sea View,4 out of 5
,"1 night, 2 adults
CNY 485
Price CNY 485
Includes taxes and charges","Fushi Beach Guesthouse
Opens in new window
FenfushiShow on map
8.0
Scored 8.0
Very good
2 reviews
Deluxe Double or Twin Room with Garden View
2 single beds
Breakfast included
Only 3 rooms left at this price on our site
1 night, 2 adults
CNY 485
Price CNY 485
Includes taxes and charges
See availability","8.0
Scored 8.0
Very good
2 reviews",Fushi Beach Guesthouse,Fenfushi,Deluxe Double or Twin Room with Garden View,3 out of 5
,"1 night, 2 adults
CNY 482
Price CNY 482
+CNY 133 taxes and charges","Breakfast included
Akiri Surf Residence
Opens in new window
ThulusdhooShow on map
8.5
Scored 8.5
Very good
15 reviews
Deluxe Double Room
1 extra-large double bed
Breakfast included
Only 2 rooms left at this price on our site
1 night, 2 adults
CNY 482
Price CNY 482
+CNY 133 taxes and charges
See availability","8.5
Scored 8.5
Very good
15 reviews",Akiri Surf Residence,Thulusdhoo,Deluxe Double Room,
,"1 night, 2 adults
CNY 355
Price CNY 355
+CNY 98 taxes and charges","Hotel UI Inn
Opens in new window
HulhumaleShow on map
6.0
Scored 6.0
Review score
32 reviews
Double Double Deluxe
1 night, 2 adults
CNY 355
Price CNY 355
+CNY 98 taxes and charges
See availability","6.0
Scored 6.0
Review score
32 reviews",Hotel UI Inn,Hulhumale,Double Double Deluxe,3 out of 5
,"1 night, 2 adults
CNY 398
Price CNY 398
+CNY 107 taxes and charges","Breakfast included
Balma Beach Inn
Opens in new window
FaafuShow on map
4.0
Scored 4.0
Review score
1 review
Double Room with Garden View
Beds: 1 double or 2 singles
Breakfast included
1 night, 2 adults
CNY 398
Price CNY 398
+CNY 107 taxes and charges
See availability","4.0
Scored 4.0
Review score
1 review",Balma Beach Inn,Faafu,Double Room with Garden View,
,"1 night, 2 adults
CNY 489
Price CNY 489
+CNY 135 taxes and charges","The Rose Garden House, Addu City, Maldives
Opens in new window
HithadhooShow on map
8.8
Scored 8.8
Fabulous
5 reviews
Deluxe Double Room
1 double bed
Free cancellation
Only 4 rooms left at this price on our site
1 night, 2 adults
CNY 489
Price CNY 489
+CNY 135 taxes and charges
See availability","8.8
Scored 8.8
Fabulous
5 reviews","The Rose Garden House, Addu City, Maldives",Hithadhoo,Deluxe Double Room,
,"1 night, 2 adults
CNY 1,115
Price CNY 1,115
+CNY 2,771 taxes and charges","Breakfast included
Fihalhohi Maldives
Opens in new window
South Male AtollShow on map
8.6
Scored 8.6
Fabulous
198 reviews
Location 9.5
Deluxe Sky Room with Balcony
1 extra-large double bed
Breakfast included
1 night, 2 adults
CNY 1,115
Price CNY 1,115
+CNY 2,771 taxes and charges
See availability","8.6
Scored 8.6
Fabulous
198 reviews",Fihalhohi Maldives,South Male Atoll,Deluxe Sky Room with Balcony,4 out of 5
,"1 night, 2 adults
CNY 388
Price CNY 388
+CNY 150 taxes and charges","Noomoo Hulhumale
Opens in new window
HulhumaleShow on map
7.9
Scored 7.9
Good
36 reviews
Deluxe Double Room
1 large double bed
Breakfast included
Free cancellation
1 night, 2 adults
CNY 388
Price CNY 388
+CNY 150 taxes and charges
See availability","7.9
Scored 7.9
Good
36 reviews",Noomoo Hulhumale,Hulhumale,Deluxe Double Room,4 out of 5
,"1 night, 2 adults
CNY 359
Price CNY 359
+CNY 93 taxes and charges","K. INN Kaashidhoo
Opens in new window
KaashidhooShow on map
8.5
Scored 8.5
Very good
2 reviews
Apartment
28 beds (22 doubles, 3 sofa beds, 3 large doubles)
Breakfast included
Only 1 left at this price on our site
1 night, 2 adults
CNY 359
Price CNY 359
+CNY 93 taxes and charges
See availability","8.5
Scored 8.5
Very good
2 reviews",K. INN Kaashidhoo,Kaashidhoo,Apartment,
,"1 night, 2 adults
CNY 1,123
Price CNY 1,123
+CNY 180 taxes and charges","Breakfast included
Whiteshell
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
MaafushiShow on map
4.0
Scored 4.0
Review score
2 reviews
Double Room with Balcony
7 beds (2 singles, 2 doubles, 3 large doubles)
Breakfast included
Only 4 rooms left at this price on our site
1 night, 2 adults
CNY 1,123
Price CNY 1,123
+CNY 180 taxes and charges
See availability","4.0
Scored 4.0
Review score
2 reviews",Whiteshell,Maafushi,Double Room with Balcony,
,"1 night, 2 adults
CNY 310
Price CNY 310
+CNY 50 taxes and charges","Breakfast included
Local Travel Beach Maldives
Opens in new window
HangnaameedhooShow on map
8.4
Scored 8.4
Very good
34 reviews
Deluxe Double Room
1 double bed
Breakfast included
Free cancellation
Only 4 rooms left at this price on our site
1 night, 2 adults
CNY 310
Price CNY 310
+CNY 50 taxes and charges
See availability","8.4
Scored 8.4
Very good
34 reviews",Local Travel Beach Maldives,Hangnaameedhoo,Deluxe Double Room,3 out of 5
,"1 night, 2 adults
CNY 507
Price CNY 507
+CNY 183 taxes and charges","Brickwood Ganduvaru Private Villas
Opens in new window
RasduShow on map
10
Scored 10
Exceptional
2 reviews
Deluxe Villa
Entire villa • 1 bedroom • 1 bathroom
1 double bed
Free cancellation
No prepayment needed – pay at the property
Only 1 left at this price on our site
1 night, 2 adults
CNY 507
Price CNY 507
+CNY 183 taxes and charges
See availability","10
Scored 10
Exceptional
2 reviews",Brickwood Ganduvaru Private Villas,Rasdu,Deluxe Villa,
,"1 night, 2 adults
CNY 466CNY 420
Original price CNY 466. Current price CNY 420.
+CNY 116 taxes and charges","Sabba Beach Suite , Fodhdhoo - Maldives
Opens in new window
VelidhooShow on map
7.5
Scored 7.5
Good
2 reviews
Deluxe Double Room with Balcony
2 beds (1 bunk bed, 1 large double)
Free cancellation
Only 5 rooms left at this price on our site
1 night, 2 adults
CNY 466CNY 420
Original price CNY 466. Current price CNY 420.
+CNY 116 taxes and charges
See availability","7.5
Scored 7.5
Good
2 reviews","Sabba Beach Suite , Fodhdhoo - Maldives",Velidhoo,Deluxe Double Room with Balcony,3 out of 5
,"1 night, 2 adults
CNY 619
Price CNY 619
+CNY 99 taxes and charges","Breakfast included
Sun & Surf
Opens in new window
ThulusdhooShow on map
8.3
Scored 8.3
Very good
9 reviews
Queen Room with Garden View
1 double bed
Breakfast included
Only 5 rooms left at this price on our site
1 night, 2 adults
CNY 619
Price CNY 619
+CNY 99 taxes and charges
See availability","8.3
Scored 8.3
Very good
9 reviews",Sun & Surf,Thulusdhoo,Queen Room with Garden View,
,"1 night, 2 adults
CNY 616
Price CNY 616
+CNY 213 taxes and charges","Breakfast included
IRIS Beach Residence
Opens in new window
GuraidhooShow on map
8.7
Scored 8.7
Fabulous
22 reviews
Standard Double Room
1 double bed
Breakfast included
Free cancellation
Only 4 rooms left at this price on our site
1 night, 2 adults
CNY 616
Price CNY 616
+CNY 213 taxes and charges
See availability","8.7
Scored 8.7
Fabulous
22 reviews",IRIS Beach Residence,Guraidhoo,Standard Double Room,
,"1 night, 2 adults
CNY 379
Price CNY 379
+CNY 148 taxes and charges","Breakfast included
Ocean Waves Inn
Opens in new window
GaafaruShow on map
9.9
Scored 9.9
Exceptional
12 reviews
Location 9.8
Deluxe Double or Twin Room
Beds: 1 double or 2 singles
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 2 rooms left at this price on our site
1 night, 2 adults
CNY 379
Price CNY 379
+CNY 148 taxes and charges
See availability","9.9
Scored 9.9
Exceptional
12 reviews",Ocean Waves Inn,Gaafaru,Deluxe Double or Twin Room,3 out of 5
,"1 night, 2 adults
CNY 271
Price CNY 271
Includes taxes and charges","Breakfast included
Sunny Side inn
Opens in new window
MiduShow on map
5.5
Scored 5.5
Review score
2 reviews
Three-Bedroom House
Entire holiday home • 6 bedrooms • 1 living room • 6 bathrooms • 1 kitchen • 1,000m²
7 beds (6 extra-large doubles, 1 sofa bed)
Breakfast included
Free cancellation
Only 1 left at this price on our site
1 night, 2 adults
CNY 271
Price CNY 271
Includes taxes and charges
See availability","5.5
Scored 5.5
Review score
2 reviews",Sunny Side inn,Midu,Three-Bedroom House,3 out of 5
,"1 night, 2 adults
CNY 435
Price CNY 435
+CNY 120 taxes and charges","Rekidhiye Inn
Opens in new window
HithadhooShow on map
2.0
Scored 2.0
Review score
1 review
Deluxe Double Room (2 Adults + 1 Child)
1 large double bed
1 night, 2 adults
CNY 435
Price CNY 435
+CNY 120 taxes and charges
See availability","2.0
Scored 2.0
Review score
1 review",Rekidhiye Inn,Hithadhoo,Deluxe Double Room (2 Adults + 1 Child),5 out of 5
,"1 night, 2 adults
CNY 8,650
Price CNY 8,650
Includes taxes and charges","All-inclusive
EQ SURF RETREAT
Opens in new window
MuliShow on map
9.0
Scored 9.0
Superb
1 review
Location 10
Deluxe King Suite
Private suite • 1 bedroom • 1 living room • 1 bathroom • 22m²
2 beds (1 sofa bed, 1 large double)
All-inclusive
Free cancellation
1 night, 2 adults
CNY 8,650
Price CNY 8,650
Includes taxes and charges
See availability","9.0
Scored 9.0
Superb
1 review",EQ SURF RETREAT,Muli,Deluxe King Suite,3 out of 5
,"1 night, 2 adults
CNY 398
Price CNY 398
+CNY 64 taxes and charges","Oceana Inn Maldives
Opens in new window
KudahuvadhooShow on map
10
Scored 10
Exceptional
1 review
Location 10
Double Room with Garden View
2 beds (1 double, 1 sofa bed)
Only 4 rooms left at this price on our site
1 night, 2 adults
CNY 398
Price CNY 398
+CNY 64 taxes and charges
See availability","10
Scored 10
Exceptional
1 review",Oceana Inn Maldives,Kudahuvadhoo,Double Room with Garden View,
,"1 night, 2 adults
CNY 924
Price CNY 924
+CNY 148 taxes and charges","Breakfast included
Mathiveri Beach Dream
Opens in new window
MathiveriShow on map
1.0
Scored 1.0
Review score
1 review
Family Room
3 beds (1 double, 2 large doubles)
Breakfast included
Free cancellation
Only 1 room left at this price on our site
1 night, 2 adults
CNY 924
Price CNY 924
+CNY 148 taxes and charges
See availability","1.0
Scored 1.0
Review score
1 review",Mathiveri Beach Dream,Mathiveri,Family Room,
,"1 night, 2 adults
CNY 482
Price CNY 482
+CNY 99 taxes and charges","Breakfast included
Fuvahmulah inn
Opens in new window
FuvahmulahShow on map
7.4
Scored 7.4
Good
11 reviews
Deluxe Double Room
1 large double bed
Breakfast included
Only 3 rooms left at this price on our site
1 night, 2 adults
CNY 482
Price CNY 482
+CNY 99 taxes and charges
See availability","7.4
Scored 7.4
Good
11 reviews",Fuvahmulah inn,Fuvahmulah,Deluxe Double Room,
,"1 night, 2 adults
CNY 768
Price CNY 768
+CNY 256 taxes and charges","Breakfast included
Madi Grand Maldives
Opens in new window
FulidhooShow on map
8.8
Scored 8.8
Fabulous
11 reviews
Location 9.8
Deluxe Triple Room
2 beds (1 single, 1 large double)
Breakfast included
Free cancellation
1 night, 2 adults
CNY 768
Price CNY 768
+CNY 256 taxes and charges
See availability","8.8
Scored 8.8
Fabulous
11 reviews",Madi Grand Maldives,Fulidhoo,Deluxe Triple Room,3 out of 5
,"1 night, 2 adults
CNY 362
Price CNY 362
+CNY 100 taxes and charges","Breakfast included
Vista Villa
Opens in new window
HithadhooShow on map
8.5
Scored 8.5
Very good
2 reviews
Deluxe Double Room
1 extra-large double bed
Breakfast included
Free cancellation
Only 6 rooms left at this price on our site
1 night, 2 adults
CNY 362
Price CNY 362
+CNY 100 taxes and charges
See availability","8.5
Scored 8.5
Very good
2 reviews",Vista Villa,Hithadhoo,Deluxe Double Room,3 out of 5
,"1 night, 2 adults
CNY 489
Price CNY 489
+CNY 171 taxes and charges","Breakfast included
Suvaasa Inn
Opens in new window
OmadhooShow on map
10
Scored 10
Exceptional
1 review
Location 10
Deluxe Twin Room
Beds: 1 double or 2 singles
Breakfast included
Free cancellation
Only 2 rooms left at this price on our site
1 night, 2 adults
CNY 489
Price CNY 489
+CNY 171 taxes and charges
See availability","10
Scored 10
Exceptional
1 review",Suvaasa Inn,Omadhoo,Deluxe Twin Room,3 out of 5
,"1 night, 2 adults
CNY 435
Price CNY 435
+CNY 163 taxes and charges","Breakfast included
LVIS Village
Opens in new window
DharavandhooShow on map
9.0
Scored 9.0
Superb
10 reviews
Location 9.8
Deluxe Double or Twin Room
2 large double beds
Breakfast included
Only 4 rooms left at this price on our site
1 night, 2 adults
CNY 435
Price CNY 435
+CNY 163 taxes and charges
See availability","9.0
Scored 9.0
Superb
10 reviews",LVIS Village,Dharavandhoo,Deluxe Double or Twin Room,
,"1 night, 2 adults
CNY 757
Price CNY 757
+CNY 208 taxes and charges","Breakfast included
Hevana holidays
Opens in new window
KeyodhooShow on map
3.0
Scored 3.0
Review score
1 review
Location 10
Deluxe Double or Twin Room
2 double beds
Breakfast included
Only 1 room left at this price on our site
1 night, 2 adults
CNY 757
Price CNY 757
+CNY 208 taxes and charges
See availability","3.0
Scored 3.0
Review score
1 review",Hevana holidays,Keyodhoo,Deluxe Double or Twin Room,3 out of 5
,"1 night, 2 adults
CNY 797
Price CNY 797
+CNY 80 taxes and charges","Surf House by Konalle
Opens in new window
Gaafu Dhaalu AtollShow on map
10
Scored 10
Exceptional
1 review
Location 10
Standard Double Room
1 double bed
Free cancellation
Only 7 rooms left at this price on our site
1 night, 2 adults
CNY 797
Price CNY 797
+CNY 80 taxes and charges
See availability","10
Scored 10
Exceptional
1 review",Surf House by Konalle,Gaafu Dhaalu Atoll,Standard Double Room,
