conditions,d_price,details,guest_rating,name,original_price,room_type,star
,"1 night, 2 adults
US$72
Price US$72","Breakfast included
Sun & Surf
Opens in new window
ThulusdhooShow on map
8.3
Scored 8.3
Very good
9 reviews
Queen Room with Garden View
1 double bed
Breakfast included
Only 5 rooms left at this price on our site
1 night, 2 adults
US$72
Price US$72
See availability","8.3
Scored 8.3
Very good
9 reviews",Sun & Surf,Thulusdhoo,Queen Room with Garden View,
,"1 night, 2 adults
US$120
Price US$120","Breakfast included
Nolhi Escape
Opens in new window
NolhivaranfaruShow on map
6.7
Scored 6.7
Review score
3 reviews
King Suite with Spa Bath
Private suite
3 beds (2 singles, 1 large double)
Breakfast included
Only 1 left at this price on our site
1 night, 2 adults
US$120
Price US$120
See availability","6.7
Scored 6.7
Review score
3 reviews",Nolhi Escape,Nolhivaranfaru,King Suite with Spa Bath,3 out of 5
,"1 night, 2 adults
US$77
Price US$77","Hotel UI Inn
Opens in new window
HulhumaleShow on map
6.0
Scored 6.0
Review score
32 reviews
Deluxe Double Room
1 large double bed
Breakfast included
Free cancellation
1 night, 2 adults
US$77
Price US$77
See availability","6.0
Scored 6.0
Review score
32 reviews",Hotel UI Inn,Hulhumale,Deluxe Double Room,3 out of 5
,"1 night, 2 adults
US$59
Price US$59","Amore Apartment, Maldives
Opens in new window
DhangethiShow on map
8.5
Scored 8.5
Very good
2 reviews
One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom
1 double bed
Only 1 left at this price on our site
1 night, 2 adults
US$59
Price US$59
See availability","8.5
Scored 8.5
Very good
2 reviews","Amore Apartment, Maldives",Dhangethi,One-Bedroom Apartment,
,"1 night, 2 adults
US$750
Price US$750","Breakfast included
SO/ Maldives
Opens in new window
South Male AtollShow on map
9.0
Scored 9.0
Superb
5 reviews
Lagoon Water Pool Villa Collection with One King Bed
1 extra-large double bed
Breakfast included
Only 7 rooms left at this price on our site
1 night, 2 adults
US$750
Price US$750
See availability","9.0
Scored 9.0
Superb
5 reviews",SO/ Maldives,South Male Atoll,Lagoon Water Pool Villa Collection with One King Bed,5 out of 5
,"1 night, 2 adults
US$73
Price US$73","room facing street.
Opens in new window
Male CityShow on map
10
Scored 10
Exceptional
2 reviews
Location 10
Double Room with Private Bathroom
2 beds (1 single, 1 double)
Free cancellation
Only 1 room left at this price on our site
1 night, 2 adults
US$73
Price US$73
See availability","10
Scored 10
Exceptional
2 reviews",room facing street.,Male City,Double Room with Private Bathroom,
,"1 night, 2 adults
US$120
Price US$120","Breakfast included
Stay Salty
Opens in new window
GaafaruShow on map
9.0
Scored 9.0
Superb
1 review
Deluxe Double Room with Balcony
Beds: 1 double or 2 singles
Breakfast included
Only 4 rooms left at this price on our site
1 night, 2 adults
US$120
Price US$120
See availability","9.0
Scored 9.0
Superb
1 review",Stay Salty,Gaafaru,Deluxe Double Room with Balcony,
,"1 night, 2 adults
US$54US$43
Original price US$54. Current price US$43.","Breakfast included
Oi Beach
Opens in new window
MaamigiliShow on map
9.8
Scored 9.8
Exceptional
4 reviews
Location 10
Getaway Deal
Double Room
4 double beds
Breakfast included
Free cancellation
Only 4 rooms left at this price on our site
1 night, 2 adults
US$54US$43
Original price US$54. Current price US$43.
See availability","9.8
Scored 9.8
Exceptional
4 reviews",Oi Beach,Maamigili,Double Room,
,"1 night, 2 adults
US$43
Price US$43","Breakfast included
Local Travel Beach Maldives
Opens in new window
HangnaameedhooShow on map
8.4
Scored 8.4
Very good
34 reviews
Deluxe Double Room
1 double bed
Breakfast included
Free cancellation
Only 4 rooms left at this price on our site
1 night, 2 adults
US$43
Price US$43
See availability","8.4
Scored 8.4
Very good
34 reviews",Local Travel Beach Maldives,Hangnaameedhoo,Deluxe Double Room,3 out of 5
,"1 night, 2 adults
US$77
Price US$77","Suffix Retreat
Opens in new window
FuvahmulahShow on map
9.0
Scored 9.0
Superb
4 reviews
Location 9.4
Double or Twin Room with Bathroom
Beds: 1 double or 2 singles
Free cancellation
Only 6 rooms left at this price on our site
1 night, 2 adults
US$77
Price US$77
See availability","9.0
Scored 9.0
Superb
4 reviews",Suffix Retreat,Fuvahmulah,Double or Twin Room with Bathroom,3 out of 5
,"1 night, 2 adults
US$60
Price US$60","Rekidhiye Inn
Opens in new window
HithadhooShow on map
2.0
Scored 2.0
Review score
1 review
Deluxe Double Room (2 Adults + 1 Child)
1 large double bed
1 night, 2 adults
US$60
Price US$60
See availability","2.0
Scored 2.0
Review score
1 review",Rekidhiye Inn,Hithadhoo,Deluxe Double Room (2 Adults + 1 Child),5 out of 5
,"1 night, 2 adults
US$90
Price US$90","Breakfast included
INFINITE LAGOON
Opens in new window
MandhooShow on map
8.0
Scored 8.0
Very good
1 review
Location 10
Double Room
7 double beds
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site
1 night, 2 adults
US$90
Price US$90
See availability","8.0
Scored 8.0
Very good
1 review",INFINITE LAGOON,Mandhoo,Double Room,
,"1 night, 2 adults
US$85
Price US$85","Breakfast included
IRIS Beach Residence
Opens in new window
GuraidhooShow on map
8.7
Scored 8.7
Fabulous
22 reviews
Standard Double Room
1 double bed
Breakfast included
Free cancellation
Only 3 rooms left at this price on our site
1 night, 2 adults
US$85
Price US$85
See availability","8.7
Scored 8.7
Fabulous
22 reviews",IRIS Beach Residence,Guraidhoo,Standard Double Room,
,"1 night, 2 adults
US$67
Price US$67","Breakfast included
Akiri Surf Residence
Opens in new window
ThulusdhooShow on map
8.5
Scored 8.5
Very good
15 reviews
Deluxe Double Room
1 extra-large double bed
Breakfast included
Free cancellation
Only 2 rooms left at this price on our site
1 night, 2 adults
US$67
Price US$67
See availability","8.5
Scored 8.5
Very good
15 reviews",Akiri Surf Residence,Thulusdhoo,Deluxe Double Room,
,"1 night, 2 adults
US$67
Price US$67","Breakfast included
Casa Retreat
Opens in new window
HulhumaleShow on map
6.9
Scored 6.9
Review score
74 reviews
Deluxe Double Room
1 double bed
Breakfast included
1 night, 2 adults
US$67
Price US$67
See availability","6.9
Scored 6.9
Review score
74 reviews",Casa Retreat,Hulhumale,Deluxe Double Room,
,"1 night, 2 adults
US$63US$53
Original price US$63. Current price US$53.","Cozy, Comfy Homestay
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
HithadhooShow on map
9.0
Scored 9.0
Superb
4 reviews
Location 9.4
Getaway Deal
Double Room with Private Bathroom
1 double bed
Only 1 room left at this price on our site
1 night, 2 adults
US$63US$53
Original price US$63. Current price US$53.
See availability","9.0
Scored 9.0
Superb
4 reviews","Cozy, Comfy Homestay",Hithadhoo,Double Room with Private Bathroom,
,"1 night, 2 adults
US$54
Price US$54","Breakfast included
Miyaheli Inn
Opens in new window
HithadhooShow on map
7.0
Scored 7.0
Good
1 review
Double Room with Private Bathroom
1 large double bed
Breakfast included
Only 4 rooms left at this price on our site
1 night, 2 adults
US$54
Price US$54
See availability","7.0
Scored 7.0
Good
1 review",Miyaheli Inn,Hithadhoo,Double Room with Private Bathroom,
,"1 night, 2 adults
US$70
Price US$70","Breakfast included
Suvaasa Inn
Opens in new window
OmadhooShow on map
10
Scored 10
Exceptional
1 review
Location 10
Deluxe Twin Room
Beds: 1 double or 2 singles
Breakfast included
Free cancellation
Only 2 rooms left at this price on our site
1 night, 2 adults
US$70
Price US$70
See availability","10
Scored 10
Exceptional
1 review",Suvaasa Inn,Omadhoo,Deluxe Twin Room,3 out of 5
,"1 night, 2 adults
US$73
Price US$73","ZAN Lodge
Opens in new window
Male CityShow on map
7.9
Scored 7.9
Good
13 reviews
DELUXE DOUBLE ROOM
1 double bed
1 night, 2 adults
US$73
Price US$73
See availability","7.9
Scored 7.9
Good
13 reviews",ZAN Lodge,Male City,DELUXE DOUBLE ROOM,
,"1 night, 2 adults
US$1,267
Price US$1,267","Breakfast included
Huvafen Fushi
Opens in new window
North Male AtollShow on map
9.0
Scored 9.0
Superb
135 reviews
Location 9.7
Bungalow Pool View
Breakfast included
1 night, 2 adults
US$1,267
Price US$1,267
See availability","9.0
Scored 9.0
Superb
135 reviews",Huvafen Fushi,North Male Atoll,Bungalow Pool View,5 out of 5
,"1 night, 2 adults
US$37
Price US$37","Breakfast included
Sunny Side inn
Opens in new window
MiduShow on map
5.5
Scored 5.5
Review score
2 reviews
Three-Bedroom House
Entire holiday home • 6 bedrooms • 1 living room • 6 bathrooms • 1 kitchen • 10,764feet²
7 beds (6 extra-large doubles, 1 sofa bed)
Breakfast included
Free cancellation
1 night, 2 adults
US$37
Price US$37
See availability","5.5
Scored 5.5
Review score
2 reviews",Sunny Side inn,Midu,Three-Bedroom House,3 out of 5
,"1 night, 2 adults
US$57
Price US$57","Beach Grand & Spa Premium
Opens in new window
HulhumaleShow on map
5.9
Scored 5.9
Review score
67 reviews
Deluxe Double or Twin Room
Beds: 1 double or 2 singles
Only 2 rooms left at this price on our site
1 night, 2 adults
US$57
Price US$57
See availability","5.9
Scored 5.9
Review score
67 reviews",Beach Grand & Spa Premium,Hulhumale,Deluxe Double or Twin Room,3 out of 5
,"1 night, 2 adults
US$68
Price US$68","The Rose Garden House
Opens in new window
HithadhooShow on map
8.8
Scored 8.8
Fabulous
5 reviews
Deluxe Double Room
1 double bed
Free cancellation
Only 4 rooms left at this price on our site
1 night, 2 adults
US$68
Price US$68
See availability","8.8
Scored 8.8
Fabulous
5 reviews",The Rose Garden House,Hithadhoo,Deluxe Double Room,
,"1 night, 2 adults
US$76
Price US$76","Ontrack Travel
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
Male CityShow on map
9.0
Scored 9.0
Superb
42 reviews
Double Room with Private Bathroom
1 large double bed
Free cancellation
Only 1 room left at this price on our site
1 night, 2 adults
US$76
Price US$76
See availability","9.0
Scored 9.0
Superb
42 reviews",Ontrack Travel,Male City,Double Room with Private Bathroom,
,"1 night, 2 adults
US$70
Price US$70","Breakfast included
Dhoani Inn
Opens in new window
ThoddooShow on map
8.5
Scored 8.5
Very good
2 reviews
Deluxe Double Room with Shower
1 large double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 2 rooms left at this price on our site
1 night, 2 adults
US$70
Price US$70
See availability","8.5
Scored 8.5
Very good
2 reviews",Dhoani Inn,Thoddoo,Deluxe Double Room with Shower,3 out of 5
,"1 night, 2 adults
US$95
Price US$95","Breakfast included
Moodhukoe
Opens in new window
Male CityShow on map
8.5
Scored 8.5
Very good
16 reviews
Deluxe Double Room (2 Adults + 1 Child)
1 double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 7 rooms left at this price on our site
1 night, 2 adults
US$95
Price US$95
See availability","8.5
Scored 8.5
Very good
16 reviews",Moodhukoe,Male City,Deluxe Double Room (2 Adults + 1 Child),
,"1 night, 2 adults
US$63US$50
Original price US$63. Current price US$50.","Breakfast included
Blue Haven Retreat
Opens in new window
ThulusdhooShow on map
9.2
Scored 9.2
Superb
24 reviews
Getaway Deal
Deluxe Double Room
2 beds (1 single, 1 large double)
Breakfast included
Only 4 rooms left at this price on our site
1 night, 2 adults
US$63US$50
Original price US$63. Current price US$50.
See availability","9.2
Scored 9.2
Superb
24 reviews",Blue Haven Retreat,Thulusdhoo,Deluxe Double Room,3 out of 5
,"1 night, 2 adults
US$61
Price US$61","Breakfast included
Oasis Village Fenfushi, Maldives
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
FenfushiShow on map
9.3
Scored 9.3
Superb
12 reviews
Location 9.4
Standard Double Room
1 extra-large double bed
Breakfast included
Free cancellation
1 night, 2 adults
US$61
Price US$61
See availability","9.3
Scored 9.3
Superb
12 reviews","Oasis Village Fenfushi, Maldives",Fenfushi,Standard Double Room,
,"1 night, 2 adults
US$75
Price US$75","Breakfast included
Whiteshell
Opens in new window
MaafushiShow on map
4.0
Scored 4.0
Review score
2 reviews
Double Room with Balcony
7 beds (2 singles, 2 doubles, 3 large doubles)
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 4 rooms left at this price on our site
1 night, 2 adults
US$75
Price US$75
See availability","4.0
Scored 4.0
Review score
2 reviews",Whiteshell,Maafushi,Double Room with Balcony,
,"1 night, 2 adults
US$95
Price US$95","Tranquil Thoddoo
Opens in new window
ThoddooShow on map
8.5
Scored 8.5
Very good
8 reviews
Deluxe Double or Twin Room with City View
1 double bed
Free cancellation
Only 3 rooms left at this price on our site
1 night, 2 adults
US$95
Price US$95
See availability","8.5
Scored 8.5
Very good
8 reviews",Tranquil Thoddoo,Thoddoo,Deluxe Double or Twin Room with City View,4 out of 5
,"1 night, 2 adults
US$42
Price US$42","Breakfast included
Palm Rest Maldives
Opens in new window
MagoodhooShow on map
7.7
Scored 7.7
Good
4 reviews
Standard Double or Twin Room
2 single beds
Breakfast included
Free cancellation
1 night, 2 adults
US$42
Price US$42
See availability","7.7
Scored 7.7
Good
4 reviews",Palm Rest Maldives,Magoodhoo,Standard Double or Twin Room,
,"1 night, 2 adults
US$101
Price US$101","Vilu Rest
Opens in new window
HulhumaleShow on map
5.7
Scored 5.7
Review score
10 reviews
Standard Twin Room
2 single beds
Free cancellation
1 night, 2 adults
US$101
Price US$101
See availability","5.7
Scored 5.7
Review score
10 reviews",Vilu Rest,Hulhumale,Standard Twin Room,3 out of 5
,"1 night, 2 adults
US$4,295
Price US$4,295","Kudadoo Maldives Private Island – Luxury All inclusive
Opens in new window
Lhaviyani AtollShow on map
9.6
Scored 9.6
Exceptional
16 reviews
Location 9.7
Partner offer option
2 large double beds
1 night, 2 adults
US$4,295
Price US$4,295
See availability","9.6
Scored 9.6
Exceptional
16 reviews",Kudadoo Maldives Private Island – Luxury All inclusive,Lhaviyani Atoll,Partner offer option,5 out of 5
,"1 night, 2 adults
US$86
Price US$86","Dive Residence - Fuvahmulah, Maldives
Opens in new window
FuvahmulahShow on map
9.0
Scored 9.0
Superb
1 review
Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen
3 beds (1 sofa bed, 2 large doubles)
Only 1 left at this price on our site
1 night, 2 adults
US$86
Price US$86
See availability","9.0
Scored 9.0
Superb
1 review","Dive Residence - Fuvahmulah, Maldives",Fuvahmulah,Two-Bedroom Apartment,
,"1 night, 2 adults
US$222US$40
Original price US$222. Current price US$40.","Holiday Haven Ukulhas
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
UkulhasShow on map
8.1
Scored 8.1
Very good
31 reviews
Deluxe Double or Twin Room
Multiple bed types
1 night, 2 adults
US$222US$40
Original price US$222. Current price US$40.
See availability","8.1
Scored 8.1
Very good
31 reviews",Holiday Haven Ukulhas,Ukulhas,Deluxe Double or Twin Room,3 out of 5
,"1 night, 2 adults
US$76
Price US$76","Breakfast included
Bougan Villea Retreat
Opens in new window
BodufolhudhooShow on map
9.8
Scored 9.8
Exceptional
10 reviews
Location 9.3
Deluxe King Room
1 extra-large double bed
Breakfast included
Only 3 rooms left at this price on our site
1 night, 2 adults
US$76
Price US$76
See availability","9.8
Scored 9.8
Exceptional
10 reviews",Bougan Villea Retreat,Bodufolhudhoo,Deluxe King Room,
,"1 night, 2 adults
US$1,625US$1,381
Original price US$1,625. Current price US$1,381.","All-inclusive
OZEN RESERVE BOLIFUSHI - Luxury All Inclusive
Opens in new window
Male CityShow on map
Sustainability certification
9.4
Scored 9.4
Superb
134 reviews
Location 9.7
Beach Villa Sunrise with Private Pool
Entire villa • 1 bedroom • 1 bathroom • 4,499.4feet²
1 extra-large double bed
All-inclusive
Only 1 left at this price on our site
1 night, 2 adults
US$1,625US$1,381
Original price US$1,625. Current price US$1,381.
See availability","9.4
Scored 9.4
Superb
134 reviews",OZEN RESERVE BOLIFUSHI - Luxury All Inclusive,Male City,Beach Villa Sunrise with Private Pool,5 out of 5
