conditions,d_price,details,guest_rating,name,original_price,room_type,star
,"1 night, 2 adults
₱ 3,715₱ 3,418
Original price ₱ 3,715. Current price ₱ 3,418.
+₱ 1,025 taxes and charges","Sunview Residence
Opens in new window
KaashidhooShow on map
8.9
Scored 8.9
Fabulous
52 reviews
Double Room
2 beds (1 single, 1 double)
Free cancellation
Only 3 rooms left at this price on our site
1 night, 2 adults
₱ 3,715₱ 3,418
Original price ₱ 3,715. Current price ₱ 3,418.
+₱ 1,025 taxes and charges
See availability","8.9
Scored 8.9
Fabulous
52 reviews",Sunview Residence,Kaashidhoo,Double Room,3 out of 5
,"1 night, 2 adults
₱ 39,700₱ 27,790
Original price ₱ 39,700. Current price ₱ 27,790.
+₱ 29,761 taxes and charges","All meals included
Meeru Maldives Resort Island
Opens in new window
DhiffushiShow on map
9.3
Scored 9.3
Superb
2,046 reviews
Location 9.5
Beach Villa with Spa Bath
Entire bungalow • 1 bedroom • 1 bathroom • 80m²
1 large double bed
All meals included
Free cancellation
No prepayment needed – pay at the property
1 night, 2 adults
₱ 39,700₱ 27,790
Original price ₱ 39,700. Current price ₱ 27,790.
+₱ 29,761 taxes and charges
See availability","9.3
Scored 9.3
Superb
2,046 reviews",Meeru Maldives Resort Island,Dhiffushi,Beach Villa with Spa Bath,4 out of 5
,"1 night, 2 adults
₱ 11,453₱ 7,445
Original price ₱ 11,453. Current price ₱ 7,445.
+₱ 2,392 taxes and charges","Breakfast included
Paguro Seaview
Opens in new window
BodufolhudhooShow on map
9.2
Scored 9.2
Superb
162 reviews
Location 9.5
Deluxe Double Room Beach Front
1 large double bed
Breakfast included
Only 1 room left at this price on our site
1 night, 2 adults
₱ 11,453₱ 7,445
Original price ₱ 11,453. Current price ₱ 7,445.
+₱ 2,392 taxes and charges
See availability","9.2
Scored 9.2
Superb
162 reviews",Paguro Seaview,Bodufolhudhoo,Deluxe Double Room Beach Front,3 out of 5
,"1 night, 2 adults
₱ 21,746
Price ₱ 21,746
+₱ 731 taxes and charges","Breakfast included
Filitheyo Island Resort
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
FilitheyoShow on map
8.6
Scored 8.6
Fabulous
159 reviews
Villa Superior
2 beds (1 double, 1 extra-large double)
Breakfast included
Free cancellation
1 night, 2 adults
₱ 21,746
Price ₱ 21,746
+₱ 731 taxes and charges
See availability","8.6
Scored 8.6
Fabulous
159 reviews",Filitheyo Island Resort,Filitheyo,Villa Superior,4 out of 5
,"1 night, 2 adults
₱ 62,446
Price ₱ 62,446
+₱ 731 taxes and charges","Breakfast & dinner included
NH Collection Maldives Havodda Resort
Opens in new window
Gaafu Dhaalu AtollShow on map
9.1
Scored 9.1
Superb
234 reviews
Sunrise Beach Villa
1 extra-large double bed
Breakfast & dinner included
1 night, 2 adults
₱ 62,446
Price ₱ 62,446
+₱ 731 taxes and charges
See availability","9.1
Scored 9.1
Superb
234 reviews",NH Collection Maldives Havodda Resort,Gaafu Dhaalu Atoll,Sunrise Beach Villa,5 out of 5
,"1 night, 2 adults
₱ 37,730₱ 5,282
Original price ₱ 37,730. Current price ₱ 5,282.
+₱ 1,796 taxes and charges","Breakfast included
La Palma Villa
Opens in new window
UkulhasShow on map
8.9
Scored 8.9
Fabulous
180 reviews
Deluxe Villa with 18% discount on All Excursions
Entire villa • 1 bedroom • 1 bathroom • 15m²
2 extra-large double beds
Breakfast included
Free cancellation
No prepayment needed – pay at the property
1 night, 2 adults
₱ 37,730₱ 5,282
Original price ₱ 37,730. Current price ₱ 5,282.
+₱ 1,796 taxes and charges
See availability","8.9
Scored 8.9
Fabulous
180 reviews",La Palma Villa,Ukulhas,Deluxe Villa with 18% discount on All Excursions,3 out of 5
,"1 night, 2 adults
₱ 7,004
Price ₱ 7,004
+₱ 1,933 taxes and charges","Plumeria Maldives
Opens in new window
ThinadhooShow on map
9.2
Scored 9.2
Superb
466 reviews
Location 9.5
Garden View Villa
2 single beds
Breakfast included
1 night, 2 adults
₱ 7,004
Price ₱ 7,004
+₱ 1,933 taxes and charges
See availability","9.2
Scored 9.2
Superb
466 reviews",Plumeria Maldives,Thinadhoo,Garden View Villa,4 out of 5
,"1 night, 2 adults
₱ 43,902₱ 32,927
Original price ₱ 43,902. Current price ₱ 32,927.
+₱ 62,126 taxes and charges","Breakfast included
Sun Siyam Iru Fushi with Free Transfer
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
ManadhooShow on map
9.0
Scored 9.0
Superb
481 reviews
Location 9.3
Deluxe Beach Villa Free transfers, 2 pax, 7 nights minimum
2 beds (1 extra-large double, 1 sofa bed)
Breakfast included
Only 1 room left at this price on our site
1 night, 2 adults
₱ 43,902₱ 32,927
Original price ₱ 43,902. Current price ₱ 32,927.
+₱ 62,126 taxes and charges
See availability","9.0
Scored 9.0
Superb
481 reviews",Sun Siyam Iru Fushi with Free Transfer,Manadhoo,"Deluxe Beach Villa Free transfers, 2 pax, 7 nights minimum",5 out of 5
,"1 night, 2 adults
₱ 55,722
Price ₱ 55,722
+₱ 66,711 taxes and charges","All-inclusive
Pullman Maldives All-Inclusive Resort
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
MaamutaaShow on map
Sustainability certification
9.3
Scored 9.3
Superb
52 reviews
Beach Villa with Private Terrace
Entire villa • 1 bathroom • 200m²
1 extra-large double bed
All-inclusive
Only 7 left at this price on our site
1 night, 2 adults
₱ 55,722
Price ₱ 55,722
+₱ 66,711 taxes and charges
See availability","9.3
Scored 9.3
Superb
52 reviews",Pullman Maldives All-Inclusive Resort,Maamutaa,Beach Villa with Private Terrace,5 out of 5
,"1 night, 2 adults
₱ 6,097
Price ₱ 6,097
+₱ 1,683 taxes and charges","Breakfast included
Kiha Beach
Opens in new window
DharavandhooShow on map
9.1
Scored 9.1
Superb
225 reviews
Standard Twin Room with Balcony & Sea View
Beds: 1 double or 2 singles
Breakfast included
Free cancellation
1 night, 2 adults
₱ 6,097
Price ₱ 6,097
+₱ 1,683 taxes and charges
See availability","9.1
Scored 9.1
Superb
225 reviews",Kiha Beach,Dharavandhoo,Standard Twin Room with Balcony & Sea View,4 out of 5
,"1 night, 2 adults
₱ 9,625₱ 5,294
Original price ₱ 9,625. Current price ₱ 5,294.
+₱ 1,799 taxes and charges","Breakfast included
Ukulhas Villa Beach Hotel
Opens in new window
UkulhasShow on map
8.5
Scored 8.5
Very good
112 reviews
Deluxe Double Room with Balcony (10% off on Food & Beverages)
1 double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 5 rooms left at this price on our site
1 night, 2 adults
₱ 9,625₱ 5,294
Original price ₱ 9,625. Current price ₱ 5,294.
+₱ 1,799 taxes and charges
See availability","8.5
Scored 8.5
Very good
112 reviews",Ukulhas Villa Beach Hotel,Ukulhas,Deluxe Double Room with Balcony (10% off on Food & Beverages),3 out of 5
,"1 night, 2 adults
₱ 30,128₱ 22,596
Original price ₱ 30,128. Current price ₱ 22,596.
+₱ 50,787 taxes and charges","All meals included
Vilamendhoo Island Resort & Spa
Opens in new window
DhangethiShow on map
9.4
Scored 9.4
Superb
1,048 reviews
Location 9.7
Garden Villa
Entire bungalow • 1 bedroom • 1 bathroom • 55m²
1 double bed
All meals included
Free cancellation
No prepayment needed – pay at the property
Only 1 left at this price on our site
1 night, 2 adults
₱ 30,128₱ 22,596
Original price ₱ 30,128. Current price ₱ 22,596.
+₱ 50,787 taxes and charges
See availability","9.4
Scored 9.4
Superb
1,048 reviews",Vilamendhoo Island Resort & Spa,Dhangethi,Garden Villa,4 out of 5
,"1 night, 2 adults
₱ 5,263₱ 4,842
Original price ₱ 5,263. Current price ₱ 4,842.
+₱ 1,452 taxes and charges","Breakfast included
Ocean Lilly Inn
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
HangnaameedhooShow on map
9.5
Scored 9.5
Exceptional
55 reviews
Location 9.5
Superior Double Room
1 double bed
Breakfast included
Only 2 rooms left at this price on our site
1 night, 2 adults
₱ 5,263₱ 4,842
Original price ₱ 5,263. Current price ₱ 4,842.
+₱ 1,452 taxes and charges
See availability","9.5
Scored 9.5
Exceptional
55 reviews",Ocean Lilly Inn,Hangnaameedhoo,Superior Double Room,4 out of 5
,"1 night, 2 adults
₱ 14,976
Price ₱ 14,976
+₱ 21,582 taxes and charges","Breakfast included
Centara Ras Fushi Resort & Spa Maldives
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
North Male AtollShow on map
8.9
Scored 8.9
Fabulous
1,377 reviews
Beach Villa King
2 large double beds
Breakfast included
1 night, 2 adults
₱ 14,976
Price ₱ 14,976
+₱ 21,582 taxes and charges
See availability","8.9
Scored 8.9
Fabulous
1,377 reviews",Centara Ras Fushi Resort & Spa Maldives,North Male Atoll,Beach Villa King,4 out of 5
,"1 night, 2 adults
₱ 15,379
Price ₱ 15,379
+₱ 49,272 taxes and charges","All meals included
Kuredu Island Resort & Spa
Opens in new window
KureduShow on map
8.9
Scored 8.9
Fabulous
986 reviews
Location 9.3
Garden Bungalow
1 large double bed
All meals included
1 night, 2 adults
₱ 15,379
Price ₱ 15,379
+₱ 49,272 taxes and charges
See availability","8.9
Scored 8.9
Fabulous
986 reviews",Kuredu Island Resort & Spa,Kuredu,Garden Bungalow,4 out of 5
,"1 night, 2 adults
₱ 4,390
Price ₱ 4,390
+₱ 1,549 taxes and charges","Breakfast included
Thoddoo Haisha inn, Maldives
Opens in new window
ThoddooShow on map
9.7
Scored 9.7
Exceptional
187 reviews
Double or Twin Room
1 double bed
Breakfast included
Only 4 rooms left at this price on our site
1 night, 2 adults
₱ 4,390
Price ₱ 4,390
+₱ 1,549 taxes and charges
See availability","9.7
Scored 9.7
Exceptional
187 reviews","Thoddoo Haisha inn, Maldives",Thoddoo,Double or Twin Room,4 out of 5
,"1 night, 2 adults
₱ 6,191₱ 4,024
Original price ₱ 6,191. Current price ₱ 4,024.
+₱ 1,448 taxes and charges","Huvan Beach Hotel at Hulhumale
Opens in new window
HulhumaleShow on map
7.7
Scored 7.7
Good
1,470 reviews
Standard Double Room (10% off on Male City Tour)
1 large double bed
Free cancellation
Only 2 rooms left at this price on our site
1 night, 2 adults
₱ 6,191₱ 4,024
Original price ₱ 6,191. Current price ₱ 4,024.
+₱ 1,448 taxes and charges
See availability","7.7
Scored 7.7
Good
1,470 reviews",Huvan Beach Hotel at Hulhumale,Hulhumale,Standard Double Room (10% off on Male City Tour),3 out of 5
,"1 night, 2 adults
₱ 64,652₱ 32,326
Original price ₱ 64,652. Current price ₱ 32,326.
+₱ 58,043 taxes and charges","Breakfast included
Jawakara Islands Maldives
Opens in new window
Lhaviyani AtollShow on map
9.3
Scored 9.3
Superb
24 reviews
Location 9.8
Getaway Deal
Mabin Beach Villa
1 extra-large double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
1 night, 2 adults
₱ 64,652₱ 32,326
Original price ₱ 64,652. Current price ₱ 32,326.
+₱ 58,043 taxes and charges
See availability","9.3
Scored 9.3
Superb
24 reviews",Jawakara Islands Maldives,Lhaviyani Atoll,Mabin Beach Villa,5 out of 5
,"1 night, 2 adults
₱ 56,960
Price ₱ 56,960
+₱ 73,813 taxes and charges","Breakfast included
Fushifaru Maldives
Opens in new window
FushifaruShow on map
9.4
Scored 9.4
Superb
195 reviews
Location 9.6
Beach Villa Sunrise (10% off on Sea Plane Transfer for 2 Adults - Minimum 7 Nights Stay)
Entire villa • 1 bedroom • 1 bathroom • 96m²
2 beds (1 extra-large double, 1 sofa bed)
Breakfast included
Only 3 left at this price on our site
1 night, 2 adults
₱ 56,960
Price ₱ 56,960
+₱ 73,813 taxes and charges
See availability","9.4
Scored 9.4
Superb
195 reviews",Fushifaru Maldives,Fushifaru,Beach Villa Sunrise (10% off on Sea Plane Transfer for 2 Adults - Minimum 7 Nights Stay),5 out of 5
,"1 night, 2 adults
₱ 9,144₱ 8,412
Original price ₱ 9,144. Current price ₱ 8,412.
+₱ 1,463 taxes and charges","Breakfast included
Si! Coral Inn
Opens in new window
ThulusdhooShow on map
8.5
Scored 8.5
Very good
62 reviews
Deluxe Double Room with Sea View
Beds: 1 double or 2 singles
Breakfast included
Free cancellation
Only 5 rooms left at this price on our site
1 night, 2 adults
₱ 9,144₱ 8,412
Original price ₱ 9,144. Current price ₱ 8,412.
+₱ 1,463 taxes and charges
See availability","8.5
Scored 8.5
Very good
62 reviews",Si! Coral Inn,Thulusdhoo,Deluxe Double Room with Sea View,4 out of 5
,"1 night, 2 adults
₱ 3,123
Price ₱ 3,123
Includes taxes and charges","Breakfast included
Captal Island Villa
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
MathiveriShow on map
9.3
Scored 9.3
Superb
79 reviews
DELUXE ROOM
1 large double bed
Breakfast included
1 night, 2 adults
₱ 3,123
Price ₱ 3,123
Includes taxes and charges
See availability","9.3
Scored 9.3
Superb
79 reviews",Captal Island Villa,Mathiveri,DELUXE ROOM,3 out of 5
,"1 night, 2 adults
₱ 16,629
Price ₱ 16,629
+₱ 4,589 taxes and charges","Breakfast included
NOOE Maldives Kunaavashi
Opens in new window
FulidhooShow on map
8.8
Scored 8.8
Fabulous
52 reviews
Beach villa
1 large double bed
Breakfast included
1 night, 2 adults
₱ 16,629
Price ₱ 16,629
+₱ 4,589 taxes and charges
See availability","8.8
Scored 8.8
Fabulous
52 reviews",NOOE Maldives Kunaavashi,Fulidhoo,Beach villa,5 out of 5
,"1 night, 2 adults
₱ 15,625
Price ₱ 15,625
+₱ 56,095 taxes and charges","Breakfast included
Centara Grand Island Resort & Spa
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
MachchafushiShow on map
Sustainability certification
8.9
Scored 8.9
Fabulous
604 reviews
Duplex Beach Villa
1 large double bed
Breakfast included
1 night, 2 adults
₱ 15,625
Price ₱ 15,625
+₱ 56,095 taxes and charges
See availability","8.9
Scored 8.9
Fabulous
604 reviews",Centara Grand Island Resort & Spa,Machchafushi,Duplex Beach Villa,5 out of 5
,"1 night, 2 adults
₱ 6,602₱ 5,084
Original price ₱ 6,602. Current price ₱ 5,084.
+₱ 1,741 taxes and charges","Breakfast included
Dhiguveli Breeze
Opens in new window
DhigurahShow on map
9.3
Scored 9.3
Superb
162 reviews
Location 9.6
Getaway Deal
Deluxe Double Room with Balcony
1 extra-large double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
1 night, 2 adults
₱ 6,602₱ 5,084
Original price ₱ 6,602. Current price ₱ 5,084.
+₱ 1,741 taxes and charges
See availability","9.3
Scored 9.3
Superb
162 reviews",Dhiguveli Breeze,Dhigurah,Deluxe Double Room with Balcony,3 out of 5
,"1 night, 2 adults
₱ 54,315
Price ₱ 54,315
+₱ 53,715 taxes and charges","Breakfast included
Anantara Veli Maldives Resort
Opens in new window
South Male AtollShow on map
Sustainability certification
9.4
Scored 9.4
Superb
113 reviews
Location 9.6
Over Water Villa
Entire bungalow • 1 bedroom • 1 bathroom • 66m²
1 extra-large double bed
Breakfast included
Free cancellation
Only 7 left at this price on our site
1 night, 2 adults
₱ 54,315
Price ₱ 54,315
+₱ 53,715 taxes and charges
See availability","9.4
Scored 9.4
Superb
113 reviews",Anantara Veli Maldives Resort,South Male Atoll,Over Water Villa,5 out of 5
,"1 night, 2 adults
₱ 9,533
Price ₱ 9,533
+₱ 2,969 taxes and charges","Dhiguveli Maldives
Opens in new window
DhigurahShow on map
9.3
Scored 9.3
Superb
359 reviews
Location 9.6
Standard Double Room
1 extra-large double bed
Only 1 room left at this price on our site
1 night, 2 adults
₱ 9,533
Price ₱ 9,533
+₱ 2,969 taxes and charges
See availability","9.3
Scored 9.3
Superb
359 reviews",Dhiguveli Maldives,Dhigurah,Standard Double Room,3 out of 5
,"1 night, 2 adults
₱ 5,629₱ 5,178
Original price ₱ 5,629. Current price ₱ 5,178.
+₱ 1,553 taxes and charges","Breakfast included
Turtle Maldives - Your Gateway to the Beach & Marine Adventures Await!
Opens in new window
OmadhooShow on map
9.3
Scored 9.3
Superb
54 reviews
Location 9.4
Standard Twin Room
2 single beds
Breakfast included
Free cancellation
Only 4 rooms left at this price on our site
1 night, 2 adults
₱ 5,629₱ 5,178
Original price ₱ 5,629. Current price ₱ 5,178.
+₱ 1,553 taxes and charges
See availability","9.3
Scored 9.3
Superb
54 reviews",Turtle Maldives - Your Gateway to the Beach & Marine Adventures Await!,Omadhoo,Standard Twin Room,3 out of 5
,"1 night, 2 adults
₱ 28,806
Price ₱ 28,806
+₱ 58,607 taxes and charges","The Residence Maldives
Opens in new window
Gaafu Alifu AtollShow on map
8.9
Scored 8.9
Fabulous
157 reviews
Villa One Bedroom
1 double bed
Free cancellation
1 night, 2 adults
₱ 28,806
Price ₱ 28,806
+₱ 58,607 taxes and charges
See availability","8.9
Scored 8.9
Fabulous
157 reviews",The Residence Maldives,Gaafu Alifu Atoll,Villa One Bedroom,5 out of 5
